x	qy	smooth	tpara	cd	zL	xTr	xCpl	frame	tma
0.443	0.0361	36.37	36.3	78	46	745000	1241000	240	10.25
0.448	0.0345	36.52	36.3	78	46	745000	1241000	240	10.25
0.453	0.0373	36.71	36.3	78	46	745000	1241000	240	10.25
0.457	0.0366	36.92	36.3	78	46	745000	1241000	240	10.25
0.461	0.0371	37.14	36.3	78	46	745000	1241000	240	10.25
0.465	0.0357	37.36	36.3	78	46	745000	1241000	240	10.25
0.469	0.0374	37.6	36.3	78	46	745000	1241000	240	10.25
0.473	0.0387	37.84	36.3	78	46	745000	1241000	240	10.25
0.477	0.0397	38.08	36.3	78	46	745000	1241000	240	10.25
0.48	0.0388	38.32	36.3	78	46	745000	1241000	240	10.25
0.483	0.0375	38.55	36.3	78	46	745000	1241000	240	10.25
0.487	0.0391	38.78	36.3	78	46	745000	1241000	240	10.25
0.49	0.0435	39	36.3	78	46	745000	1241000	240	10.25
0.493	0.0386	39.2	36.3	78	46	745000	1241000	240	10.25
0.495	0.0397	39.38	36.3	78	46	745000	1241000	240	10.25
0.498	0.0406	39.53	36.3	78	46	745000	1241000	240	10.25
0.501	0.039	39.66	36.3	78	46	745000	1241000	240	10.25
0.503	0.0372	39.76	36.3	78	46	745000	1241000	240	10.25
0.506	0.0402	39.85	36.3	78	46	745000	1241000	240	10.25
0.508	0.0371	39.91	36.3	78	46	745000	1241000	240	10.25
0.51	0.04	39.96	36.3	78	46	745000	1241000	240	10.25
0.512	0.0402	39.99	36.3	78	46	745000	1241000	240	10.25
0.514	0.0398	40.02	36.3	78	46	745000	1241000	240	10.25
0.516	0.0399	40.03	36.3	78	46	745000	1241000	240	10.25
0.518	0.0404	40.05	36.3	78	46	745000	1241000	240	10.25
0.52	0.0437	40.07	36.3	78	46	745000	1241000	240	10.25
0.522	0.0393	40.08	36.3	78	46	745000	1241000	240	10.25
0.524	0.0393	40.1	36.3	78	46	745000	1241000	240	10.25
0.526	0.0411	40.13	36.3	78	46	745000	1241000	240	10.25
0.528	0.0397	40.14	36.3	78	46	745000	1241000	240	10.25
0.53	0.0406	40.16	36.3	78	46	745000	1241000	240	10.25
0.532	0.0413	40.17	36.3	78	46	745000	1241000	240	10.25
0.534	0.0364	40.17	36.3	78	46	745000	1241000	240	10.25
0.536	0.0403	40.17	36.3	78	46	745000	1241000	240	10.25
0.538	0.0418	40.16	36.3	78	46	745000	1241000	240	10.25
0.54	0.04	40.14	36.3	78	46	745000	1241000	240	10.25
0.542	0.041	40.11	36.3	78	46	745000	1241000	240	10.25
0.544	0.0416	40.07	36.3	78	46	745000	1241000	240	10.25
0.546	0.0367	40.02	36.3	78	46	745000	1241000	240	10.25
0.548	0.0388	39.98	36.3	78	46	745000	1241000	240	10.25
0.55	0.0427	39.95	36.3	78	46	745000	1241000	240	10.25
0.552	0.0397	39.93	36.3	78	46	745000	1241000	240	10.25
0.554	0.0396	39.92	36.3	78	46	745000	1241000	240	10.25
0.556	0.04	39.94	36.3	78	46	745000	1241000	240	10.25
0.558	0.0403	39.97	36.3	78	46	745000	1241000	240	10.25
0.56	0.0375	40.01	36.3	78	46	745000	1241000	240	10.25
0.562	0.0435	40.05	36.3	78	46	745000	1241000	240	10.25
0.565	0.0392	40.1	36.3	78	46	745000	1241000	240	10.25
0.567	0.0401	40.15	36.3	78	46	745000	1241000	240	10.25
0.569	0.0403	40.21	36.3	78	46	745000	1241000	240	10.25
0.571	0.0419	40.28	36.3	78	46	745000	1241000	240	10.25
0.573	0.0383	40.37	36.3	78	46	745000	1241000	240	10.25
0.575	0.0424	40.49	36.3	78	46	745000	1241000	240	10.25
0.577	0.039	40.62	36.3	78	46	745000	1241000	240	10.25
0.579	0.0351	40.78	36.3	78	46	745000	1241000	240	10.25
0.581	0.0444	40.95	36.3	78	46	745000	1241000	240	10.25
0.583	0.0423	41.14	36.3	78	46	745000	1241000	240	10.25
0.585	0.0419	41.35	36.3	78	46	745000	1241000	240	10.25
0.587	0.0412	41.56	36.3	78	46	745000	1241000	240	10.25
0.589	0.0432	41.79	36.3	78	46	745000	1241000	240	10.25
0.591	0.042	42.02	36.3	78	46	745000	1241000	240	10.25
0.593	0.0422	42.26	36.3	78	46	745000	1241000	240	10.25
0.595	0.0409	42.5	36.3	78	46	745000	1241000	240	10.25
0.597	0.0447	42.73	36.3	78	46	745000	1241000	240	10.25
0.599	0.036	42.96	36.3	78	46	745000	1241000	240	10.25
0.601	0.0444	43.19	36.3	78	46	745000	1241000	240	10.25
0.603	0.047	43.41	36.3	78	46	745000	1241000	240	10.25
0.605	0.0448	43.62	36.3	78	46	745000	1241000	240	10.25
0.607	0.0441	43.82	36.3	78	46	745000	1241000	240	10.25
0.609	0.0464	44	36.3	78	46	745000	1241000	240	10.25
0.611	0.0436	44.17	36.3	78	46	745000	1241000	240	10.25
0.613	0.0436	44.34	36.3	78	46	745000	1241000	240	10.25
0.615	0.0421	44.51	36.3	78	46	745000	1241000	240	10.25
0.617	0.0473	44.67	36.3	78	46	745000	1241000	240	10.25
0.619	0.043	44.84	36.3	78	46	745000	1241000	240	10.25
0.621	0.0487	45.01	36.3	78	46	745000	1241000	240	10.25
