x	qy	smooth	tpara	cd	zL	xTr	xCpl	frame	tma
0.066	0.0266	27.85	110	64	46	600000	1209000	210	6.91
0.074	0.0273	27.55	110	64	46	600000	1209000	210	6.91
0.082	0.0269	27.34	110	64	46	600000	1209000	210	6.91
0.09	0.0275	27.23	110	64	46	600000	1209000	210	6.91
0.099	0.0276	27.2	110	64	46	600000	1209000	210	6.91
0.107	0.0282	27.27	110	64	46	600000	1209000	210	6.91
0.115	0.0273	27.42	110	64	46	600000	1209000	210	6.91
0.123	0.0273	27.65	110	64	46	600000	1209000	210	6.91
0.131	0.0279	27.95	110	64	46	600000	1209000	210	6.91
0.14	0.0283	28.3	110	64	46	600000	1209000	210	6.91
0.148	0.0285	28.68	110	64	46	600000	1209000	210	6.91
0.156	0.028	29.08	110	64	46	600000	1209000	210	6.91
0.164	0.0284	29.48	110	64	46	600000	1209000	210	6.91
0.172	0.0305	29.86	110	64	46	600000	1209000	210	6.91
0.181	0.0313	30.21	110	64	46	600000	1209000	210	6.91
0.189	0.03	30.54	110	64	46	600000	1209000	210	6.91
0.197	0.0317	30.85	110	64	46	600000	1209000	210	6.91
0.205	0.0321	31.13	110	64	46	600000	1209000	210	6.91
0.213	0.0315	31.39	110	64	46	600000	1209000	210	6.91
0.222	0.0321	31.63	110	64	46	600000	1209000	210	6.91
0.23	0.0326	31.83	110	64	46	600000	1209000	210	6.91
0.238	0.032	32	110	64	46	600000	1209000	210	6.91
0.246	0.0327	32.12	110	64	46	600000	1209000	210	6.91
0.255	0.0328	32.19	110	64	46	600000	1209000	210	6.91
0.263	0.0325	32.19	110	64	46	600000	1209000	210	6.91
0.271	0.0326	32.11	110	64	46	600000	1209000	210	6.91
0.279	0.0325	31.97	110	64	46	600000	1209000	210	6.91
0.287	0.0322	31.77	110	64	46	600000	1209000	210	6.91
0.296	0.0302	31.53	110	64	46	600000	1209000	210	6.91
0.304	0.0323	31.3	110	64	46	600000	1209000	210	6.91
0.312	0.0324	31.1	110	64	46	600000	1209000	210	6.91
0.32	0.0319	30.97	110	64	46	600000	1209000	210	6.91
0.328	0.0318	30.96	110	64	46	600000	1209000	210	6.91
0.337	0.0336	31.1	110	64	46	600000	1209000	210	6.91
0.345	0.0315	31.4	110	64	46	600000	1209000	210	6.91
0.353	0.0318	31.87	110	64	46	600000	1209000	210	6.91
0.361	0.0315	32.53	110	64	46	600000	1209000	210	6.91
0.369	0.0312	33.36	110	64	46	600000	1209000	210	6.91
0.378	0.0314	34.34	110	64	46	600000	1209000	210	6.91
0.386	0.0316	35.47	110	64	46	600000	1209000	210	6.91
0.394	0.032	36.71	110	64	46	600000	1209000	210	6.91
0.402	0.0322	38.07	110	64	46	600000	1209000	210	6.91
0.411	0.0349	39.52	110	64	46	600000	1209000	210	6.91
0.419	0.0386	41.04	110	64	46	600000	1209000	210	6.91
0.427	0.0418	42.61	110	64	46	600000	1209000	210	6.91
0.435	0.0458	44.23	110	64	46	600000	1209000	210	6.91
0.443	0.0502	45.87	110	64	46	600000	1209000	210	6.91
0.452	0.0532	47.53	110	64	46	600000	1209000	210	6.91
0.46	0.0555	49.19	110	64	46	600000	1209000	210	6.91
0.468	0.056	50.82	110	64	46	600000	1209000	210	6.91
0.476	0.0541	52.41	110	64	46	600000	1209000	210	6.91
0.484	0.0562	53.93	110	64	46	600000	1209000	210	6.91
0.493	0.0562	55.36	110	64	46	600000	1209000	210	6.91
0.501	0.0557	56.69	110	64	46	600000	1209000	210	6.91
0.509	0.0557	57.9	110	64	46	600000	1209000	210	6.91
0.516	0.0588	58.98	110	64	46	600000	1209000	210	6.91
0.524	0.0562	59.93	110	64	46	600000	1209000	210	6.91
0.531	0.0586	60.78	110	64	46	600000	1209000	210	6.91
0.537	0.0617	61.54	110	64	46	600000	1209000	210	6.91
0.544	0.0623	62.23	110	64	46	600000	1209000	210	6.91
0.55	0.0632	62.88	110	64	46	600000	1209000	210	6.91
0.556	0.0638	63.51	110	64	46	600000	1209000	210	6.91
0.561	0.063	64.14	110	64	46	600000	1209000	210	6.91
0.567	0.0657	64.8	110	64	46	600000	1209000	210	6.91
0.572	0.0646	65.48	110	64	46	600000	1209000	210	6.91
0.577	0.0674	66.2	110	64	46	600000	1209000	210	6.91
0.582	0.0687	66.93	110	64	46	600000	1209000	210	6.91
0.586	0.0677	67.66	110	64	46	600000	1209000	210	6.91
0.591	0.0641	68.37	110	64	46	600000	1209000	210	6.91
0.595	0.0679	69.04	110	64	46	600000	1209000	210	6.91
0.599	0.073	69.64	110	64	46	600000	1209000	210	6.91
0.603	0.0721	70.17	110	64	46	600000	1209000	210	6.91
0.607	0.0687	70.63	110	64	46	600000	1209000	210	6.91
0.61	0.0693	71.03	110	64	46	600000	1209000	210	6.91
0.614	0.0714	71.38	110	64	46	600000	1209000	210	6.91
0.617	0.0731	71.67	110	64	46	600000	1209000	210	6.91
0.62	0.0732	71.92	110	64	46	600000	1209000	210	6.91
0.623	0.0746	72.14	110	64	46	600000	1209000	210	6.91
0.626	0.0714	72.32	110	64	46	600000	1209000	210	6.91
0.629	0.07	72.48	110	64	46	600000	1209000	210	6.91
0.632	0.0732	72.61	110	64	46	600000	1209000	210	6.91
0.634	0.0746	72.74	110	64	46	600000	1209000	210	6.91
0.637	0.0786	72.86	110	64	46	600000	1209000	210	6.91
0.639	0.0724	72.98	110	64	46	600000	1209000	210	6.91
0.642	0.0683	73.09	110	64	46	600000	1209000	210	6.91
0.644	0.071	73.18	110	64	46	600000	1209000	210	6.91
0.646	0.0765	73.25	110	64	46	600000	1209000	210	6.91
0.648	0.07	73.32	110	64	46	600000	1209000	210	6.91
0.65	0.0698	73.39	110	64	46	600000	1209000	210	6.91
0.652	0.0682	73.46	110	64	46	600000	1209000	210	6.91
0.653	0.0823	73.56	110	64	46	600000	1209000	210	6.91
0.655	0.0729	73.68	110	64	46	600000	1209000	210	6.91
0.657	0.0775	73.84	110	64	46	600000	1209000	210	6.91
0.658	0.0682	74.03	110	64	46	600000	1209000	210	6.91
0.66	0.0757	74.26	110	64	46	600000	1209000	210	6.91
