x	qy	smooth	tpara	cd	zL	xTr	xCpl	frame	tma
0.103	0.027	27.21	72.6	77	62	730000	1314000	270	10.21
0.111	0.0275	27.03	72.6	77	62	730000	1314000	270	10.21
0.12	0.0277	26.93	72.6	77	62	730000	1314000	270	10.21
0.128	0.027	26.91	72.6	77	62	730000	1314000	270	10.21
0.137	0.0281	26.96	72.6	77	62	730000	1314000	270	10.21
0.146	0.027	27.08	72.6	77	62	730000	1314000	270	10.21
0.154	0.0277	27.26	72.6	77	62	730000	1314000	270	10.21
0.163	0.0276	27.49	72.6	77	62	730000	1314000	270	10.21
0.171	0.0278	27.75	72.6	77	62	730000	1314000	270	10.21
0.18	0.0276	28.03	72.6	77	62	730000	1314000	270	10.21
0.188	0.0293	28.32	72.6	77	62	730000	1314000	270	10.21
0.197	0.0281	28.61	72.6	77	62	730000	1314000	270	10.21
0.205	0.0285	28.89	72.6	77	62	730000	1314000	270	10.21
0.214	0.0292	29.16	72.6	77	62	730000	1314000	270	10.21
0.223	0.0296	29.43	72.6	77	62	730000	1314000	270	10.21
0.231	0.0289	29.69	72.6	77	62	730000	1314000	270	10.21
0.24	0.0291	29.94	72.6	77	62	730000	1314000	270	10.21
0.248	0.031	30.19	72.6	77	62	730000	1314000	270	10.21
0.257	0.0308	30.44	72.6	77	62	730000	1314000	270	10.21
0.265	0.0318	30.67	72.6	77	62	730000	1314000	270	10.21
0.274	0.0306	30.9	72.6	77	62	730000	1314000	270	10.21
0.283	0.0318	31.11	72.6	77	62	730000	1314000	270	10.21
0.291	0.0317	31.32	72.6	77	62	730000	1314000	270	10.21
0.3	0.0314	31.51	72.6	77	62	730000	1314000	270	10.21
0.308	0.0321	31.68	72.6	77	62	730000	1314000	270	10.21
0.316	0.0308	31.83	72.6	77	62	730000	1314000	270	10.21
0.323	0.0323	31.96	72.6	77	62	730000	1314000	270	10.21
0.331	0.0325	32.06	72.6	77	62	730000	1314000	270	10.21
0.338	0.032	32.15	72.6	77	62	730000	1314000	270	10.21
