x	qy	smooth	tpara	cd	zL	xTr	xCpl	frame	tma
0.324	0.0329	33.18	56.1	77	62	820000	1319000	250	10.01
0.327	0.0333	33.27	56.1	77	62	820000	1319000	250	10.01
0.33	0.0336	33.35	56.1	77	62	820000	1319000	250	10.01
0.333	0.0335	33.42	56.1	77	62	820000	1319000	250	10.01
0.336	0.0329	33.49	56.1	77	62	820000	1319000	250	10.01
0.339	0.0357	33.56	56.1	77	62	820000	1319000	250	10.01
0.342	0.0364	33.64	56.1	77	62	820000	1319000	250	10.01
0.345	0.0328	33.71	56.1	77	62	820000	1319000	250	10.01
0.347	0.0328	33.8	56.1	77	62	820000	1319000	250	10.01
0.35	0.0343	33.88	56.1	77	62	820000	1319000	250	10.01
0.352	0.0351	33.97	56.1	77	62	820000	1319000	250	10.01
0.354	0.0338	34.06	56.1	77	62	820000	1319000	250	10.01
0.357	0.0307	34.17	56.1	77	62	820000	1319000	250	10.01
0.359	0.0337	34.3	56.1	77	62	820000	1319000	250	10.01
0.361	0.0358	34.43	56.1	77	62	820000	1319000	250	10.01
0.363	0.0332	34.59	56.1	77	62	820000	1319000	250	10.01
0.365	0.0337	34.76	56.1	77	62	820000	1319000	250	10.01
0.367	0.0355	34.94	56.1	77	62	820000	1319000	250	10.01
0.369	0.0374	35.13	56.1	77	62	820000	1319000	250	10.01
0.371	0.0306	35.34	56.1	77	62	820000	1319000	250	10.01
0.373	0.0354	35.56	56.1	77	62	820000	1319000	250	10.01
0.375	0.0384	35.79	56.1	77	62	820000	1319000	250	10.01
0.377	0.0378	36.01	56.1	77	62	820000	1319000	250	10.01
0.379	0.0362	36.24	56.1	77	62	820000	1319000	250	10.01
0.381	0.0359	36.47	56.1	77	62	820000	1319000	250	10.01
0.383	0.0363	36.68	56.1	77	62	820000	1319000	250	10.01
0.385	0.0389	36.89	56.1	77	62	820000	1319000	250	10.01
0.387	0.0358	37.06	56.1	77	62	820000	1319000	250	10.01
0.389	0.0382	37.22	56.1	77	62	820000	1319000	250	10.01
0.391	0.0368	37.35	56.1	77	62	820000	1319000	250	10.01
0.393	0.0379	37.46	56.1	77	62	820000	1319000	250	10.01
0.395	0.0395	37.56	56.1	77	62	820000	1319000	250	10.01
0.397	0.037	37.64	56.1	77	62	820000	1319000	250	10.01
0.399	0.0344	37.72	56.1	77	62	820000	1319000	250	10.01
0.401	0.0404	37.78	56.1	77	62	820000	1319000	250	10.01
0.403	0.038	37.84	56.1	77	62	820000	1319000	250	10.01
0.405	0.0338	37.89	56.1	77	62	820000	1319000	250	10.01
0.407	0.0419	37.93	56.1	77	62	820000	1319000	250	10.01
0.409	0.0369	37.97	56.1	77	62	820000	1319000	250	10.01
0.411	0.039	38.01	56.1	77	62	820000	1319000	250	10.01
0.413	0.0345	38.06	56.1	77	62	820000	1319000	250	10.01
0.415	0.0402	38.12	56.1	77	62	820000	1319000	250	10.01
0.417	0.039	38.2	56.1	77	62	820000	1319000	250	10.01
0.419	0.0385	38.27	56.1	77	62	820000	1319000	250	10.01
0.421	0.0374	38.35	56.1	77	62	820000	1319000	250	10.01
0.423	0.0382	38.44	56.1	77	62	820000	1319000	250	10.01
0.425	0.0372	38.53	56.1	77	62	820000	1319000	250	10.01
0.427	0.041	38.62	56.1	77	62	820000	1319000	250	10.01
0.429	0.0398	38.72	56.1	77	62	820000	1319000	250	10.01
0.431	0.0376	38.83	56.1	77	62	820000	1319000	250	10.01
0.433	0.0395	38.93	56.1	77	62	820000	1319000	250	10.01
0.435	0.039	39.04	56.1	77	62	820000	1319000	250	10.01
0.437	0.0385	39.16	56.1	77	62	820000	1319000	250	10.01
0.439	0.035	39.27	56.1	77	62	820000	1319000	250	10.01
0.441	0.0417	39.39	56.1	77	62	820000	1319000	250	10.01
0.443	0.0403	39.51	56.1	77	62	820000	1319000	250	10.01
0.445	0.0409	39.63	56.1	77	62	820000	1319000	250	10.01
0.447	0.0405	39.75	56.1	77	62	820000	1319000	250	10.01
0.449	0.0388	39.85	56.1	77	62	820000	1319000	250	10.01
0.451	0.0407	39.95	56.1	77	62	820000	1319000	250	10.01
0.453	0.0383	40.04	56.1	77	62	820000	1319000	250	10.01
0.455	0.0413	40.13	56.1	77	62	820000	1319000	250	10.01
0.457	0.0382	40.22	56.1	77	62	820000	1319000	250	10.01
0.459	0.0402	40.31	56.1	77	62	820000	1319000	250	10.01
0.461	0.0442	40.42	56.1	77	62	820000	1319000	250	10.01
0.463	0.0384	40.53	56.1	77	62	820000	1319000	250	10.01
0.465	0.0418	40.65	56.1	77	62	820000	1319000	250	10.01
0.467	0.0406	40.77	56.1	77	62	820000	1319000	250	10.01
0.469	0.0401	40.9	56.1	77	62	820000	1319000	250	10.01
0.471	0.0409	41.01	56.1	77	62	820000	1319000	250	10.01
0.473	0.0415	41.11	56.1	77	62	820000	1319000	250	10.01
0.475	0.0417	41.19	56.1	77	62	820000	1319000	250	10.01
0.477	0.0406	41.27	56.1	77	62	820000	1319000	250	10.01
0.479	0.0376	41.33	56.1	77	62	820000	1319000	250	10.01
0.481	0.0443	41.38	56.1	77	62	820000	1319000	250	10.01
0.483	0.0391	41.42	56.1	77	62	820000	1319000	250	10.01
0.485	0.039	41.46	56.1	77	62	820000	1319000	250	10.01
0.487	0.0459	41.49	56.1	77	62	820000	1319000	250	10.01
0.489	0.0435	41.51	56.1	77	62	820000	1319000	250	10.01
0.491	0.0426	41.53	56.1	77	62	820000	1319000	250	10.01
0.493	0.0402	41.53	56.1	77	62	820000	1319000	250	10.01
0.495	0.0433	41.52	56.1	77	62	820000	1319000	250	10.01
0.497	0.0416	41.49	56.1	77	62	820000	1319000	250	10.01
0.499	0.0422	41.43	56.1	77	62	820000	1319000	250	10.01
0.501	0.0398	41.35	56.1	77	62	820000	1319000	250	10.01
0.503	0.0396	41.25	56.1	77	62	820000	1319000	250	10.01
0.505	0.0401	41.14	56.1	77	62	820000	1319000	250	10.01
0.507	0.0409	41.02	56.1	77	62	820000	1319000	250	10.01
0.509	0.0406	40.91	56.1	77	62	820000	1319000	250	10.01
0.511	0.0432	40.83	56.1	77	62	820000	1319000	250	10.01
0.513	0.04	40.77	56.1	77	62	820000	1319000	250	10.01
0.515	0.0406	40.75	56.1	77	62	820000	1319000	250	10.01
0.517	0.041	40.76	56.1	77	62	820000	1319000	250	10.01
0.519	0.0442	40.8	56.1	77	62	820000	1319000	250	10.01
0.521	0.0392	40.87	56.1	77	62	820000	1319000	250	10.01
0.523	0.0412	40.96	56.1	77	62	820000	1319000	250	10.01
0.525	0.0406	41.06	56.1	77	62	820000	1319000	250	10.01
0.527	0.0378	41.18	56.1	77	62	820000	1319000	250	10.01
0.529	0.037	41.3	56.1	77	62	820000	1319000	250	10.01
0.531	0.0411	41.41	56.1	77	62	820000	1319000	250	10.01
0.533	0.0416	41.51	56.1	77	62	820000	1319000	250	10.01
0.535	0.0432	41.59	56.1	77	62	820000	1319000	250	10.01
0.537	0.042	41.66	56.1	77	62	820000	1319000	250	10.01
0.539	0.0453	41.72	56.1	77	62	820000	1319000	250	10.01
0.541	0.0422	41.79	56.1	77	62	820000	1319000	250	10.01
0.543	0.0425	41.87	56.1	77	62	820000	1319000	250	10.01
0.545	0.0453	41.94	56.1	77	62	820000	1319000	250	10.01
0.547	0.0459	42.01	56.1	77	62	820000	1319000	250	10.01
0.549	0.0393	42.08	56.1	77	62	820000	1319000	250	10.01
0.551	0.0376	42.13	56.1	77	62	820000	1319000	250	10.01
0.553	0.0423	42.16	56.1	77	62	820000	1319000	250	10.01
0.555	0.0409	42.17	56.1	77	62	820000	1319000	250	10.01
0.557	0.0424	42.16	56.1	77	62	820000	1319000	250	10.01
0.559	0.0415	42.12	56.1	77	62	820000	1319000	250	10.01
0.561	0.043	42.08	56.1	77	62	820000	1319000	250	10.01
0.563	0.0427	42.04	56.1	77	62	820000	1319000	250	10.01
0.565	0.0401	42.01	56.1	77	62	820000	1319000	250	10.01
0.567	0.043	42.01	56.1	77	62	820000	1319000	250	10.01
0.569	0.0406	42.04	56.1	77	62	820000	1319000	250	10.01
0.571	0.0457	42.12	56.1	77	62	820000	1319000	250	10.01
0.573	0.0378	42.24	56.1	77	62	820000	1319000	250	10.01
0.575	0.0467	42.39	56.1	77	62	820000	1319000	250	10.01
0.577	0.0454	42.58	56.1	77	62	820000	1319000	250	10.01
0.579	0.0426	42.8	56.1	77	62	820000	1319000	250	10.01
0.581	0.0373	43.03	56.1	77	62	820000	1319000	250	10.01
0.583	0.0398	43.26	56.1	77	62	820000	1319000	250	10.01
0.585	0.0452	43.51	56.1	77	62	820000	1319000	250	10.01
0.587	0.047	43.75	56.1	77	62	820000	1319000	250	10.01
0.589	0.0423	43.99	56.1	77	62	820000	1319000	250	10.01
0.591	0.0433	44.23	56.1	77	62	820000	1319000	250	10.01
0.593	0.0451	44.47	56.1	77	62	820000	1319000	250	10.01
0.595	0.046	44.73	56.1	77	62	820000	1319000	250	10.01
0.597	0.0459	45.01	56.1	77	62	820000	1319000	250	10.01
0.599	0.0449	45.3	56.1	77	62	820000	1319000	250	10.01
0.601	0.0491	45.59	56.1	77	62	820000	1319000	250	10.01
0.603	0.043	45.9	56.1	77	62	820000	1319000	250	10.01
0.605	0.0452	46.21	56.1	77	62	820000	1319000	250	10.01
0.607	0.0462	46.52	56.1	77	62	820000	1319000	250	10.01
0.609	0.0473	46.84	56.1	77	62	820000	1319000	250	10.01
0.611	0.0507	47.16	56.1	77	62	820000	1319000	250	10.01
0.613	0.0441	47.48	56.1	77	62	820000	1319000	250	10.01
0.615	0.049	47.8	56.1	77	62	820000	1319000	250	10.01
0.617	0.0458	48.11	56.1	77	62	820000	1319000	250	10.01
0.619	0.052	48.42	56.1	77	62	820000	1319000	250	10.01
0.621	0.0458	48.73	56.1	77	62	820000	1319000	250	10.01
0.623	0.0481	49.06	56.1	77	62	820000	1319000	250	10.01
0.625	0.0485	49.42	56.1	77	62	820000	1319000	250	10.01
0.627	0.052	49.8	56.1	77	62	820000	1319000	250	10.01
0.629	0.0482	50.19	56.1	77	62	820000	1319000	250	10.01
0.631	0.052	50.59	56.1	77	62	820000	1319000	250	10.01
0.633	0.0531	50.98	56.1	77	62	820000	1319000	250	10.01
0.635	0.0509	51.35	56.1	77	62	820000	1319000	250	10.01
0.637	0.0492	51.71	56.1	77	62	820000	1319000	250	10.01
0.639	0.052	52.03	56.1	77	62	820000	1319000	250	10.01
0.641	0.0527	52.34	56.1	77	62	820000	1319000	250	10.01
0.643	0.053	52.61	56.1	77	62	820000	1319000	250	10.01
0.645	0.0534	52.87	56.1	77	62	820000	1319000	250	10.01
0.647	0.0531	53.11	56.1	77	62	820000	1319000	250	10.01
0.649	0.0538	53.34	56.1	77	62	820000	1319000	250	10.01
0.651	0.0528	53.56	56.1	77	62	820000	1319000	250	10.01
0.653	0.0548	53.76	56.1	77	62	820000	1319000	250	10.01
0.655	0.0564	53.95	56.1	77	62	820000	1319000	250	10.01
0.657	0.0534	54.14	56.1	77	62	820000	1319000	250	10.01
0.659	0.056	54.31	56.1	77	62	820000	1319000	250	10.01
0.661	0.0549	54.47	56.1	77	62	820000	1319000	250	10.01
0.663	0.0549	54.61	56.1	77	62	820000	1319000	250	10.01
0.665	0.0501	54.75	56.1	77	62	820000	1319000	250	10.01
0.667	0.0547	54.87	56.1	77	62	820000	1319000	250	10.01
0.669	0.0536	54.99	56.1	77	62	820000	1319000	250	10.01
0.671	0.0523	55.1	56.1	77	62	820000	1319000	250	10.01
0.673	0.0559	55.21	56.1	77	62	820000	1319000	250	10.01
0.675	0.058	55.32	56.1	77	62	820000	1319000	250	10.01
0.677	0.0571	55.43	56.1	77	62	820000	1319000	250	10.01
0.679	0.0556	55.54	56.1	77	62	820000	1319000	250	10.01
0.681	0.0552	55.65	56.1	77	62	820000	1319000	250	10.01
0.683	0.0564	55.75	56.1	77	62	820000	1319000	250	10.01
0.685	0.0587	55.84	56.1	77	62	820000	1319000	250	10.01
0.687	0.055	55.91	56.1	77	62	820000	1319000	250	10.01
0.689	0.0523	55.97	56.1	77	62	820000	1319000	250	10.01
0.691	0.057	56.02	56.1	77	62	820000	1319000	250	10.01
0.693	0.0588	56.07	56.1	77	62	820000	1319000	250	10.01
0.695	0.053	56.11	56.1	77	62	820000	1319000	250	10.01
0.697	0.0569	56.16	56.1	77	62	820000	1319000	250	10.01
0.699	0.0542	56.2	56.1	77	62	820000	1319000	250	10.01
0.701	0.0596	56.24	56.1	77	62	820000	1319000	250	10.01
0.703	0.0563	56.28	56.1	77	62	820000	1319000	250	10.01
0.705	0.0584	56.33	56.1	77	62	820000	1319000	250	10.01
0.707	0.0538	56.4	56.1	77	62	820000	1319000	250	10.01
0.709	0.059	56.48	56.1	77	62	820000	1319000	250	10.01
0.711	0.0542	56.57	56.1	77	62	820000	1319000	250	10.01
0.713	0.0527	56.68	56.1	77	62	820000	1319000	250	10.01
0.715	0.0587	56.79	56.1	77	62	820000	1319000	250	10.01
0.717	0.0562	56.91	56.1	77	62	820000	1319000	250	10.01
0.719	0.0541	57.03	56.1	77	62	820000	1319000	250	10.01
0.721	0.0579	57.15	56.1	77	62	820000	1319000	250	10.01
0.723	0.0572	57.27	56.1	77	62	820000	1319000	250	10.01
0.725	0.0629	57.4	56.1	77	62	820000	1319000	250	10.01
0.727	0.0582	57.53	56.1	77	62	820000	1319000	250	10.01
0.729	0.0562	57.68	56.1	77	62	820000	1319000	250	10.01
